N,P,K,temperature,humidity,ph,rainfall,label
21.705,9.717,19.28,19.953,59.621,6.508,598,Elderberry
19.542,10.011,18.037,19.686,58.786,6.507,599,Elderberry
21.397,10.456,20.408,20.432,59.872,6.489,598,Elderberry
20.169,9.927,21.398,20.172,58.568,6.495,600,Elderberry
18.248,9.227,18.98,20.364,61.612,6.507,600,Elderberry
18.092,10.772,19.153,20.081,60.258,6.499,598,Elderberry
20.391,10.03,19.633,19.822,60.842,6.488,598,Elderberry
18.24,10.837,18.039,19.668,57.737,6.511,601,Elderberry
19.376,9.869,18.417,20.168,59.42,6.497,599,Elderberry
18.774,10.568,21.541,19.991,59.752,6.497,599,Elderberry
20.511,10.814,18.28,15.008,70.91,6.007,500,Lingonberry
21.388,9.673,20.79,15.094,69.875,6.01,500,Lingonberry
19.221,10.265,19.586,15.3,68.886,6.001,501,Lingonberry
20.588,10.744,21.666,14.708,71.814,5.991,498,Lingonberry
21.855,9.34,19.637,15.458,69.699,6.007,500,Lingonberry
18.755,10.905,19.013,14.591,71.235,6.011,501,Lingonberry
20.022,9.666,20.064,15.18,69.0,6.003,500,Lingonberry
20.22,9.81,19.082,14.909,70.544,5.991,498,Lingonberry
19.16,10.067,19.877,15.127,70.777,5.998,499,Lingonberry
19.325,9.269,20.746,15.356,69.578,5.995,500,Lingonberry
19.664,9.294,18.224,14.64,69.608,5.988,501,Lingonberry
20.291,10.094,18.049,15.133,71.434,5.998,501,Lingonberry
18.517,9.079,20.827,14.594,67.582,5.998,501,Lingonberry
21.784,10.178,21.338,14.896,69.488,6.002,501,Lingonberry
21.436,9.794,20.345,14.817,70.358,5.998,500,Lingonberry
21.585,10.149,18.622,15.252,68.259,6.004,499,Lingonberry
18.197,10.849,20.311,14.592,71.565,6.011,501,Lingonberry
20.077,9.082,20.357,14.976,72.084,6.006,499,Lingonberry
21.285,9.214,21.605,15.006,72.094,6.009,499,Lingonberry
20.231,10.098,21.987,15.122,68.058,5.997,499,Lingonberry
18.11,9.439,18.576,15.214,67.625,5.994,499,Lingonberry
21.247,9.243,18.54,15.095,70.178,5.989,499,Lingonberry
18.478,10.377,18.575,15.425,71.418,6.007,500,Lingonberry
20.005,10.702,21.429,14.675,72.185,6.005,501,Lingonberry
18.393,9.441,19.259,14.538,71.805,6.007,499,Lingonberry
19.639,10.14,21.595,15.409,69.604,5.99,499,Lingonberry
21.831,9.754,20.752,14.804,72.261,6.007,498,Lingonberry
18.409,10.999,20.009,14.847,72.487,5.995,498,Lingonberry
18.658,10.216,19.644,14.565,69.18,5.998,500,Lingonberry
20.623,9.964,21.188,15.392,71.62,5.996,500,Lingonberry
21.59,9.019,19.777,14.592,71.211,5.996,501,Lingonberry
18.54,9.671,20.259,15.276,68.641,6.005,500,Lingonberry
20.435,10.506,20.511,14.78,71.364,6.001,501,Lingonberry
20.213,10.725,19.518,15.288,71.783,5.992,501,Lingonberry
19.007,9.823,21.689,14.716,72.247,6.004,499,Lingonberry
19.111,9.28,18.755,14.867,69.912,5.996,501,Lingonberry
20.016,9.507,18.814,15.057,69.219,5.996,500,Lingonberry
20.589,10.046,19.613,15.196,71.031,5.989,499,Lingonberry
20.696,9.999,20.541,15.4,69.585,6.01,498,Lingonberry
19.142,10.531,20.487,15.404,72.238,6.001,501,Lingonberry
20.484,9.996,19.358,14.504,70.201,6.003,499,Lingonberry
20.796,9.9,21.534,15.153,68.089,5.994,498,Lingonberry
18.337,10.191,21.806,14.924,67.535,5.992,501,Lingonberry
18.019,9.233,21.862,14.575,69.936,5.998,500,Lingonberry
21.287,10.36,21.581,14.983,71.38,5.992,498,Lingonberry
18.637,9.679,20.953,15.21,71.547,5.99,498,Lingonberry
18.568,9.692,19.179,15.13,68.659,6.005,498,Lingonberry
21.101,10.676,19.226,14.66,68.833,5.99,498,Lingonberry
20.332,9.063,19.417,15.163,71.9,5.992,498,Lingonberry
19.917,10.321,20.553,15.204,67.618,6.01,498,Lingonberry
19.863,9.967,18.086,14.626,71.756,6.01,499,Lingonberry
21.091,10.47,19.023,15.309,72.095,5.995,501,Lingonberry
19.855,9.371,18.362,15.175,70.038,5.992,500,Lingonberry
18.38,10.985,21.361,15.328,70.876,6.002,499,Lingonberry
20.691,9.944,20.317,14.597,71.073,5.999,499,Lingonberry
18.538,10.25,20.079,15.417,68.853,5.999,499,Lingonberry
18.099,10.498,19.849,15.309,71.711,6.01,500,Lingonberry
18.405,9.336,18.429,15.234,68.61,6.001,498,Lingonberry
20.582,9.936,19.264,15.325,70.89,6.0,501,Lingonberry
21.925,9.818,18.217,14.665,71.628,6.001,498,Lingonberry
18.563,9.458,18.073,14.949,71.998,6.002,500,Lingonberry
19.856,10.736,20.938,15.316,70.013,6.007,498,Lingonberry
21.593,10.254,18.074,14.951,70.558,6.001,498,Lingonberry
21.169,9.094,18.376,14.717,68.088,6.008,500,Lingonberry
19.793,10.219,21.127,14.897,71.687,5.999,498,Lingonberry
19.344,9.401,19.375,15.076,72.15,6.011,499,Lingonberry
18.736,9.363,20.623,14.855,68.912,5.992,498,Lingonberry
18.23,10.422,18.992,15.1,68.126,6.012,500,Lingonberry
21.262,9.303,21.815,15.242,70.102,6.011,501,Lingonberry
18.999,10.592,21.459,15.218,68.629,5.994,499,Lingonberry
20.225,9.87,18.266,15.409,68.677,6.003,499,Lingonberry
20.038,10.511,20.262,14.73,70.588,6.003,499,Lingonberry
20.603,9.52,20.373,14.963,69.333,5.995,501,Lingonberry
20.408,10.727,18.9,15.018,72.456,6.008,500,Lingonberry
21.314,10.074,19.257,14.824,72.193,5.988,500,Lingonberry
19.175,9.73,21.057,14.686,72.105,6.004,499,Lingonberry
19.575,9.794,21.717,15.291,70.718,5.998,501,Lingonberry
21.19,9.142,20.957,15.321,70.554,5.989,500,Lingonberry
21.15,10.25,18.014,14.594,71.877,5.999,501,Lingonberry
21.117,10.138,19.548,14.882,71.823,5.999,500,Lingonberry
18.496,9.534,20.058,14.586,71.576,5.99,500,Lingonberry
20.218,9.3,19.896,15.083,71.913,5.996,501,Lingonberry
21.598,10.374,18.592,15.323,69.591,5.992,501,Lingonberry
18.084,10.116,20.628,15.413,69.088,6.002,500,Lingonberry
20.017,9.698,19.14,15.257,70.163,5.998,498,Lingonberry
18.007,9.402,18.966,15.302,69.631,6.01,501,Lingonberry
19.464,10.01,21.381,15.095,71.949,6.0,501,Lingonberry
21.961,10.024,21.931,14.954,68.85,6.001,498,Lingonberry
18.777,10.37,21.984,15.399,71.161,6.011,498,Lingonberry
18.852,10.541,18.096,14.578,69.851,5.996,500,Lingonberry
20.844,9.851,21.271,15.294,68.565,6.004,499,Lingonberry
19.113,9.339,21.73,15.312,70.745,5.991,498,Lingonberry
19.809,10.518,21.277,15.246,67.622,6.0,501,Lingonberry
21.867,10.461,19.595,15.369,71.355,5.997,498,Lingonberry
18.414,9.415,19.661,14.712,71.729,5.997,498,Lingonberry
20.956,9.322,18.255,14.521,68.12,5.991,501,Lingonberry
20.171,9.416,21.253,14.803,70.635,6.006,501,Lingonberry
19.36,9.78,19.229,15.256,71.209,6.005,498,Lingonberry
19.222,10.951,21.596,14.559,69.823,6.012,500,Lingonberry
21.71,9.834,21.945,14.528,71.861,5.988,499,Lingonberry
21.791,10.322,13.535,19.637,69.155,5.502,999,Huckleberry
20.172,10.359,13.007,20.369,69.873,5.488,1000,Huckleberry
20.409,10.835,15.218,19.634,69.08,5.494,999,Huckleberry
19.558,9.635,14.073,19.606,69.211,5.49,998,Huckleberry
20.267,10.7,14.263,20.473,72.274,5.5,999,Huckleberry
18.66,9.52,15.975,19.837,71.705,5.505,998,Huckleberry
18.716,10.726,15.674,19.85,71.673,5.501,1000,Huckleberry
18.774,9.205,16.471,20.426,67.761,5.501,998,Huckleberry
18.645,10.388,14.599,19.994,69.686,5.507,1001,Huckleberry
21.587,10.559,14.145,19.848,71.122,5.504,1001,Huckleberry
21.177,10.481,14.655,20.046,70.059,5.49,1001,Huckleberry
19.465,9.787,14.983,20.114,69.424,5.493,1001,Huckleberry
19.937,10.577,14.448,19.662,69.487,5.502,999,Huckleberry
19.255,9.925,16.2,20.142,69.491,5.505,999,Huckleberry
21.054,9.819,15.406,20.449,67.71,5.489,1001,Huckleberry
21.498,9.535,15.721,20.321,70.063,5.502,999,Huckleberry
18.149,9.448,15.003,19.751,69.107,5.495,1001,Huckleberry
20.052,10.428,14.061,19.909,68.89,5.488,998,Huckleberry
21.556,9.075,13.161,19.917,67.846,5.498,998,Huckleberry
20.714,10.892,14.843,20.424,70.159,5.488,1001,Huckleberry
18.453,10.842,15.234,20.365,68.342,5.509,1001,Huckleberry
21.112,10.104,15.671,19.602,71.078,5.508,1000,Huckleberry
18.08,10.268,13.289,19.695,68.754,5.508,998,Huckleberry
18.396,9.656,13.387,20.03,69.045,5.501,999,Huckleberry
18.649,10.791,15.429,20.49,70.739,5.492,998,Huckleberry
20.573,9.849,13.172,19.511,72.118,5.495,1001,Huckleberry
21.989,9.937,16.832,19.606,69.036,5.493,1001,Huckleberry
19.683,10.048,16.79,19.953,70.345,5.504,999,Huckleberry
18.721,10.865,16.011,19.559,71.842,5.497,1001,Huckleberry
21.886,10.375,14.123,20.014,72.305,5.506,1001,Huckleberry
21.251,9.108,14.105,19.755,69.169,5.502,999,Huckleberry
20.824,10.826,16.24,20.164,71.088,5.505,1000,Huckleberry
18.603,9.449,15.734,20.209,69.184,5.491,1001,Huckleberry
18.613,9.445,13.737,19.51,71.512,5.505,1001,Huckleberry
20.743,9.151,15.904,19.528,71.612,5.492,998,Huckleberry
21.39,10.054,14.662,19.968,68.202,5.503,998,Huckleberry
19.576,9.39,15.146,20.376,69.72,5.489,1001,Huckleberry
21.985,9.175,14.089,20.352,71.83,5.508,1001,Huckleberry
18.733,9.165,13.703,20.428,69.526,5.497,999,Huckleberry
20.327,10.556,14.829,20.222,71.872,5.51,998,Huckleberry
18.578,9.84,15.059,19.585,68.374,5.491,1001,Huckleberry
18.686,9.552,16.752,20.424,69.662,5.509,1001,Huckleberry
20.84,9.261,14.385,19.502,68.029,5.493,998,Huckleberry
20.273,10.727,15.472,20.353,69.369,5.511,1001,Huckleberry
18.562,10.325,16.265,20.352,68.267,5.511,1000,Huckleberry
19.256,9.722,13.46,19.752,72.408,5.499,999,Huckleberry
18.642,10.085,15.01,20.334,67.992,5.492,1001,Huckleberry
18.352,9.931,15.416,20.326,72.296,5.505,999,Huckleberry
21.199,10.78,13.99,19.706,67.904,5.492,1000,Huckleberry
20.196,10.402,16.385,20.336,70.902,5.495,999,Huckleberry
20.184,9.843,15.367,20.403,71.678,5.509,1000,Huckleberry
19.455,9.424,16.854,19.585,69.61,5.5,999,Huckleberry
19.479,10.34,16.049,20.037,69.76,5.512,1001,Huckleberry
19.979,10.182,15.512,20.24,70.51,5.493,999,Huckleberry
19.94,10.38,16.84,20.342,71.691,5.494,999,Huckleberry
18.646,10.908,14.276,19.94,68.183,5.5,999,Huckleberry
19.686,10.81,15.569,19.574,68.158,5.488,998,Huckleberry
18.965,10.254,13.148,19.976,67.808,5.507,999,Huckleberry
19.816,9.523,15.212,19.814,69.88,5.489,998,Huckleberry
19.948,10.263,16.207,19.789,71.108,5.506,1000,Huckleberry
21.014,9.156,14.277,19.502,71.195,5.508,1001,Huckleberry
21.253,9.922,14.244,19.656,68.618,5.512,998,Huckleberry
18.834,9.251,13.168,19.832,70.91,5.507,1001,Huckleberry
21.889,9.608,14.818,20.233,71.737,5.504,999,Huckleberry
18.651,9.551,16.247,20.29,71.883,5.51,1000,Huckleberry
18.64,10.275,15.202,19.765,67.852,5.503,999,Huckleberry
20.215,9.898,13.076,20.038,69.154,5.498,999,Huckleberry
18.532,9.409,15.072,20.336,71.842,5.489,999,Huckleberry
21.858,10.331,15.845,19.795,68.43,5.509,1000,Huckleberry
19.218,10.894,14.244,20.052,69.743,5.495,1001,Huckleberry
19.948,9.151,13.375,20.148,71.081,5.5,998,Huckleberry
21.578,10.607,14.567,19.617,72.268,5.506,998,Huckleberry
18.204,9.431,16.143,20.288,67.726,5.501,998,Huckleberry
19.797,9.1,14.512,19.796,68.118,5.505,998,Huckleberry
19.892,9.781,14.502,20.418,68.151,5.51,1001,Huckleberry
20.204,10.834,15.201,20.122,68.015,5.493,1000,Huckleberry
21.787,9.101,16.457,20.03,69.879,5.501,1001,Huckleberry
21.756,10.159,13.399,20.211,69.177,5.509,1000,Huckleberry
18.002,9.58,16.636,19.759,67.642,5.495,1000,Huckleberry
19.828,9.382,13.619,19.546,69.501,5.494,1001,Huckleberry
18.793,9.859,16.339,19.788,71.303,5.498,998,Huckleberry
19.135,9.182,14.385,19.65,69.959,5.508,999,Huckleberry
21.698,10.335,13.179,20.344,71.617,5.5,1001,Huckleberry
18.148,10.538,13.767,20.021,70.582,5.488,1001,Huckleberry
19.169,10.207,14.779,20.31,72.174,5.511,1001,Huckleberry
21.007,10.211,13.833,19.587,67.738,5.497,998,Huckleberry
21.376,10.392,16.347,19.638,70.143,5.502,1000,Huckleberry
18.988,9.658,15.048,19.517,67.821,5.509,1001,Huckleberry
19.124,9.008,15.651,19.595,67.658,5.501,1001,Huckleberry
19.047,10.032,14.056,20.012,71.0,5.51,1001,Huckleberry
19.335,9.835,15.666,20.316,71.559,5.506,1001,Huckleberry
19.018,10.023,14.593,20.375,68.11,5.488,1001,Huckleberry
18.632,9.095,13.28,19.73,71.303,5.512,999,Huckleberry
18.803,9.015,14.577,20.481,67.917,5.492,999,Huckleberry
20.594,9.112,14.423,20.023,69.898,5.506,999,Huckleberry
21.921,10.806,14.442,19.639,69.245,5.492,999,Huckleberry
19.87,9.351,13.537,19.565,70.213,5.506,999,Huckleberry
21.975,10.688,14.313,20.094,68.297,5.501,998,Huckleberry
20.588,10.331,16.712,20.281,69.11,5.512,1001,Huckleberry
20.89,9.13,13.466,19.762,69.913,5.512,998,Huckleberry
20.694,9.605,13.159,20.019,71.062,5.994,1001,Boysenberry
19.444,9.566,13.265,19.914,69.788,6.006,998,Boysenberry
21.064,10.025,13.888,20.043,67.596,5.992,999,Boysenberry
19.064,9.254,15.379,20.372,68.456,5.989,999,Boysenberry
18.287,10.351,13.584,19.944,69.018,5.988,1000,Boysenberry
18.796,10.346,15.485,19.863,69.202,5.995,1000,Boysenberry
18.244,10.733,15.311,20.148,70.967,5.991,1000,Boysenberry
20.486,11.0,14.428,19.994,68.808,6.0,1001,Boysenberry
18.273,9.869,13.62,19.522,71.745,5.993,999,Boysenberry
19.855,10.294,13.87,19.907,67.977,6.003,999,Boysenberry
20.505,10.869,16.155,20.084,72.245,5.99,1001,Boysenberry
21.551,9.941,16.349,19.836,70.734,6.008,1000,Boysenberry
19.865,9.885,14.811,19.55,70.722,6.003,998,Boysenberry
19.488,9.77,14.029,19.588,71.917,6.011,998,Boysenberry
19.809,10.519,14.047,20.13,71.966,5.999,998,Boysenberry
19.333,10.643,15.461,19.569,69.621,6.008,999,Boysenberry
19.437,10.873,13.445,20.368,70.714,5.996,999,Boysenberry
18.289,10.278,13.926,19.997,69.678,6.012,998,Boysenberry
20.117,10.593,14.064,19.576,67.903,6.007,1000,Boysenberry
20.457,9.429,13.743,20.043,68.586,6.002,998,Boysenberry
19.371,10.925,14.454,20.198,68.13,5.991,1001,Boysenberry
18.485,9.577,13.84,20.313,67.576,5.989,999,Boysenberry
21.359,9.35,15.027,19.761,70.045,5.997,998,Boysenberry
18.991,10.817,15.604,20.06,67.884,5.997,998,Boysenberry
18.587,10.235,13.194,20.328,70.963,6.011,998,Boysenberry
19.159,9.894,13.764,20.474,71.909,5.999,1001,Boysenberry
18.917,10.97,16.862,20.007,68.17,5.998,998,Boysenberry
20.246,10.98,13.418,20.311,71.039,5.989,999,Boysenberry
20.218,10.733,13.581,20.367,69.96,5.989,1001,Boysenberry
19.596,10.033,13.969,20.384,70.165,6.006,1000,Boysenberry
19.266,10.66,16.735,19.808,70.356,6.003,1001,Boysenberry
19.401,9.959,14.741,20.205,71.431,6.006,999,Boysenberry
18.435,10.628,14.747,19.695,70.617,6.003,998,Boysenberry
20.79,10.701,16.703,20.172,69.577,5.995,1000,Boysenberry
21.792,9.839,13.097,20.476,70.148,5.997,999,Boysenberry
18.708,10.629,16.088,19.742,71.16,6.005,1001,Boysenberry
21.131,9.921,16.848,20.317,69.553,6.002,1001,Boysenberry
21.622,9.815,14.848,20.231,71.822,5.989,1001,Boysenberry
18.579,9.505,14.73,19.527,68.648,5.99,1000,Boysenberry
18.622,10.149,13.977,19.71,68.737,6.002,999,Boysenberry
20.337,9.385,16.238,19.652,68.935,5.994,1001,Boysenberry
21.23,10.176,13.559,20.436,68.752,5.989,1001,Boysenberry
20.148,10.942,16.854,20.448,69.851,5.995,999,Boysenberry
18.829,10.37,16.589,19.732,70.617,5.994,999,Boysenberry
18.923,9.773,14.009,20.375,68.553,5.989,999,Boysenberry
20.632,9.34,13.98,19.559,72.26,5.995,999,Boysenberry
20.387,10.452,14.578,19.619,68.909,6.006,999,Boysenberry
19.062,9.571,13.535,19.734,70.477,6.009,998,Boysenberry
18.087,10.677,15.181,19.538,69.764,5.988,1000,Boysenberry
18.389,9.764,16.269,19.788,71.276,6.002,1001,Boysenberry
21.963,9.312,13.412,20.316,69.162,5.988,1001,Boysenberry
18.689,10.352,15.851,19.804,69.756,6.009,1000,Boysenberry
19.488,9.766,14.034,19.605,68.327,6.001,998,Boysenberry
21.182,10.898,14.813,20.176,72.19,5.994,998,Boysenberry
20.113,10.136,13.489,20.045,69.481,6.0,999,Boysenberry
21.663,10.586,15.662,19.943,70.313,6.006,1001,Boysenberry
18.95,10.092,15.664,20.247,69.937,5.998,1001,Boysenberry
21.063,10.89,13.224,19.575,69.27,6.004,999,Boysenberry
18.252,10.887,14.891,20.205,70.998,6.003,999,Boysenberry
21.019,10.953,13.994,20.26,68.462,5.995,1001,Boysenberry
18.638,9.55,16.651,19.627,70.098,5.999,1001,Boysenberry
21.357,9.276,14.41,20.32,68.252,6.003,999,Boysenberry
18.173,10.855,16.077,19.712,70.616,6.01,1000,Boysenberry
20.253,10.168,15.365,19.504,67.79,5.999,1001,Boysenberry
21.329,10.219,16.755,20.077,70.379,6.002,998,Boysenberry
20.708,10.416,16.974,20.237,71.254,6.006,998,Boysenberry
20.836,10.739,15.594,20.137,69.67,6.003,1001,Boysenberry
20.611,10.658,13.588,19.942,71.673,6.01,998,Boysenberry
21.136,9.636,16.957,20.053,70.89,6.003,1001,Boysenberry
19.204,10.647,16.59,20.108,68.015,5.99,1001,Boysenberry
18.883,10.104,15.398,20.34,70.48,5.992,999,Boysenberry
18.052,10.279,15.625,20.23,67.872,5.995,1001,Boysenberry
21.701,10.414,13.393,19.783,68.205,5.991,1000,Boysenberry
20.843,9.773,16.437,19.885,70.505,5.997,1001,Boysenberry
18.467,9.968,13.966,19.576,68.182,6.01,999,Boysenberry
19.004,9.082,15.175,20.193,69.6,6.009,998,Boysenberry
19.458,9.716,15.3,20.03,70.339,6.006,998,Boysenberry
20.065,10.891,15.231,20.332,69.015,5.993,998,Boysenberry
21.82,10.645,14.077,19.632,72.148,6.007,998,Boysenberry
19.243,9.377,16.456,20.202,70.236,5.988,1000,Boysenberry
18.488,9.84,16.981,19.975,70.661,5.989,1000,Boysenberry
20.609,10.463,15.766,20.347,70.615,5.992,1001,Boysenberry
18.666,10.089,15.617,19.915,69.669,5.993,1000,Boysenberry
18.722,9.623,15.718,20.408,68.967,6.01,999,Boysenberry
20.676,9.104,13.396,19.936,69.283,5.995,999,Boysenberry
19.143,10.568,16.64,19.996,68.875,5.988,999,Boysenberry
19.645,10.406,16.056,19.526,68.125,6.009,1001,Boysenberry
20.018,9.462,16.62,19.748,71.517,6.004,998,Boysenberry
18.335,9.32,16.452,19.722,69.257,6.012,998,Boysenberry
20.307,10.718,14.856,19.812,68.185,6.009,999,Boysenberry
21.885,10.473,14.477,19.726,69.385,6.004,998,Boysenberry
20.33,9.122,16.643,20.252,70.699,6.009,998,Boysenberry
21.683,9.042,15.243,19.575,71.204,6.002,1000,Boysenberry
19.418,9.375,14.725,19.58,71.372,6.006,999,Boysenberry
18.692,9.01,13.385,20.38,71.483,5.998,999,Boysenberry
20.783,9.855,15.255,20.441,70.013,6.002,998,Boysenberry
21.957,9.233,14.072,20.107,71.007,5.995,1001,Boysenberry
19.642,10.937,15.261,19.506,70.226,6.011,1000,Boysenberry
18.014,9.62,14.323,19.508,69.446,5.996,1000,Boysenberry
19.296,10.966,14.815,19.886,72.291,6.012,999,Boysenberry
25.304,14.678,20.179,25.491,72.332,5.99,1000,Pawpaw
25.071,15.998,21.499,25.161,69.434,6.002,1001,Pawpaw
26.035,14.919,18.089,25.425,69.11,6.01,998,Pawpaw
25.062,14.676,18.245,24.569,71.893,5.996,1001,Pawpaw
25.424,15.917,20.679,25.133,68.741,6.004,1001,Pawpaw
23.767,14.456,21.796,25.093,70.005,6.011,1000,Pawpaw
24.957,15.175,18.87,25.35,69.744,6.008,1001,Pawpaw
23.473,15.031,20.03,25.361,71.054,6.004,999,Pawpaw
26.056,15.593,19.627,24.626,70.362,5.99,1001,Pawpaw
23.626,15.538,20.59,25.246,70.965,5.992,1000,Pawpaw
24.242,14.898,19.044,25.129,72.386,6.01,1001,Pawpaw
24.265,15.226,18.566,24.645,69.386,5.997,1000,Pawpaw
23.895,14.133,21.206,24.702,71.978,5.993,998,Pawpaw
26.858,14.532,20.054,25.385,68.952,6.011,999,Pawpaw
25.335,14.651,19.63,25.148,72.223,6.012,998,Pawpaw
23.778,14.499,21.52,24.766,70.521,6.0,999,Pawpaw
23.309,14.975,20.985,25.297,69.46,6.002,1000,Pawpaw
26.006,15.262,18.082,25.023,69.865,6.004,1001,Pawpaw
23.605,15.006,18.928,25.334,67.554,6.003,999,Pawpaw
24.404,14.63,18.531,25.213,70.728,6.01,998,Pawpaw
23.324,15.136,18.587,24.509,69.242,6.002,1001,Pawpaw
24.49,14.193,21.209,25.347,70.887,6.005,1000,Pawpaw
25.952,15.817,20.498,25.203,69.812,5.995,998,Pawpaw
25.363,14.47,20.869,25.491,69.624,5.992,999,Pawpaw
26.267,15.66,19.525,25.48,71.302,5.993,1001,Pawpaw
23.918,15.377,19.812,25.262,68.507,6.0,998,Pawpaw
25.651,15.968,20.563,25.227,69.752,5.997,1001,Pawpaw
24.106,14.02,20.532,24.643,68.184,6.01,999,Pawpaw
23.881,14.682,19.178,24.557,71.079,5.999,1000,Pawpaw
24.984,14.046,21.299,24.926,72.486,6.005,999,Pawpaw
23.23,15.15,20.226,24.974,69.409,5.988,998,Pawpaw
24.108,14.003,18.456,24.599,69.837,6.001,1001,Pawpaw
26.535,14.048,18.335,25.488,71.407,6.002,998,Pawpaw
23.151,14.587,21.34,25.36,70.96,5.992,999,Pawpaw
23.347,14.204,21.182,24.965,70.112,6.002,998,Pawpaw
25.404,14.637,20.719,24.892,71.091,5.993,1001,Pawpaw
26.004,15.775,20.871,25.256,67.696,6.01,1000,Pawpaw
25.893,15.441,20.756,24.564,70.896,6.006,1001,Pawpaw
25.275,14.045,18.477,25.367,70.696,5.992,1000,Pawpaw
23.913,15.677,19.09,24.555,69.659,5.996,1000,Pawpaw
24.989,14.54,19.214,24.792,70.518,5.997,1001,Pawpaw
25.501,15.573,20.683,24.613,72.245,6.002,999,Pawpaw
23.305,14.179,21.299,25.018,72.159,5.997,999,Pawpaw
23.385,14.562,19.588,25.343,70.21,5.99,1000,Pawpaw
23.576,15.02,19.797,25.45,67.803,5.989,999,Pawpaw
25.298,15.923,19.398,25.345,68.212,6.009,999,Pawpaw
25.689,14.758,20.092,24.61,71.718,6.008,998,Pawpaw
26.293,15.395,18.356,25.468,69.226,5.998,1001,Pawpaw
23.924,14.018,18.0,25.185,70.173,5.988,999,Pawpaw
23.057,15.291,19.647,24.64,67.857,6.002,1000,Pawpaw
24.257,15.734,19.482,24.525,70.294,6.002,1000,Pawpaw
26.714,14.459,19.143,24.706,70.387,6.003,999,Pawpaw
26.443,15.481,21.757,24.85,71.265,5.991,1000,Pawpaw
24.172,14.14,18.691,25.078,68.185,6.003,1000,Pawpaw
25.682,15.314,21.33,24.768,71.024,6.006,1000,Pawpaw
26.924,14.669,19.499,24.608,69.79,5.988,1000,Pawpaw
24.769,14.255,20.419,24.76,72.073,5.988,1000,Pawpaw
23.421,14.419,19.898,25.213,69.587,5.997,1001,Pawpaw
23.739,15.739,21.684,25.275,71.659,5.995,1000,Pawpaw
25.28,15.246,20.51,24.941,69.128,5.997,998,Pawpaw
25.715,15.75,20.682,24.862,67.605,6.006,1001,Pawpaw
24.064,15.475,21.558,25.283,70.593,6.005,999,Pawpaw
24.917,14.912,20.433,25.338,70.407,6.001,1001,Pawpaw
26.912,15.978,20.867,25.117,70.286,5.991,1001,Pawpaw
25.277,15.868,20.409,24.541,72.18,6.002,1001,Pawpaw
26.959,14.175,21.9,25.221,71.676,5.996,1001,Pawpaw
25.067,15.187,21.005,25.067,71.105,5.994,999,Pawpaw
25.856,15.526,21.592,24.783,69.602,6.006,998,Pawpaw
24.388,14.042,20.014,24.525,68.632,5.992,1001,Pawpaw
25.329,14.224,20.525,25.329,69.205,6.002,1001,Pawpaw
25.607,15.503,20.657,24.507,69.058,5.991,998,Pawpaw
23.446,15.158,20.416,24.573,70.666,6.005,999,Pawpaw
26.14,14.196,18.71,25.426,72.217,5.999,999,Pawpaw
25.677,15.981,18.606,24.675,68.58,5.989,999,Pawpaw
24.682,15.941,19.588,25.114,69.29,6.012,999,Pawpaw
26.542,15.318,19.737,25.494,70.263,5.995,999,Pawpaw
25.74,15.197,18.76,24.718,71.735,5.99,1001,Pawpaw
25.025,15.9,19.192,24.604,68.78,6.003,1000,Pawpaw
23.318,15.831,19.92,25.293,68.74,6.007,1000,Pawpaw
26.671,14.713,21.655,24.945,71.325,6.011,1001,Pawpaw
26.523,15.28,18.666,24.597,68.06,6.008,1000,Pawpaw
25.481,14.24,20.122,24.846,70.31,5.998,998,Pawpaw
26.565,15.118,19.13,25.066,68.101,5.997,1001,Pawpaw
23.022,14.536,21.139,24.637,68.225,6.011,998,Pawpaw
25.027,14.022,21.705,25.427,71.163,6.001,998,Pawpaw
23.442,15.528,20.661,25.169,71.455,6.004,1000,Pawpaw
24.59,14.22,20.753,25.202,70.202,6.004,1001,Pawpaw
